COUNTRY,COUNTRY_CODE,GHE_CAUSE_TITLE,YEAR,DEATHS_100K
Switzerland,CHE,Syphilis,2005,0.012837029
Switzerland,CHE,Syphilis,2010,0.026697132
Switzerland,CHE,Syphilis,2015,0.013046696
Switzerland,CHE,Syphilis,2019,0.018168274
Switzerland,CHE,Testicular cancer,2000,0.306980074
Switzerland,CHE,Testicular cancer,2005,0.163931371
Switzerland,CHE,Testicular cancer,2010,0.132620071
Switzerland,CHE,Testicular cancer,2015,0.259462044
Switzerland,CHE,Testicular cancer,2019,0.153031598
Switzerland,CHE,Tetanus,2000,0.029554126
Switzerland,CHE,Tetanus,2005,0.013645199
Switzerland,CHE,Tetanus,2010,0.01416859
Switzerland,CHE,Tetanus,2015,0.013520048
Switzerland,CHE,Tetanus,2019,0.00520744
Switzerland,CHE,Thalassaemias,2000,0.011636079
Switzerland,CHE,Thalassaemias,2005,0.011348175
Switzerland,CHE,Thalassaemias,2010,0.005719281
Switzerland,CHE,Thalassaemias,2015,0.010299279
Switzerland,CHE,Thalassaemias,2019,0.005478259
Switzerland,CHE,Thyroid cancer,2000,0.911104762
Switzerland,CHE,Thyroid cancer,2005,1.040746097
Switzerland,CHE,Thyroid cancer,2010,1.02612838
Switzerland,CHE,Thyroid cancer,2015,0.901412742
Switzerland,CHE,Thyroid cancer,2019,0.933175756
Switzerland,CHE,"Trachea, bronchus, lung cancers",2000,40.51655426
Switzerland,CHE,"Trachea, bronchus, lung cancers",2005,40.54894385
Switzerland,CHE,"Trachea, bronchus, lung cancers",2010,41.78015232
Switzerland,CHE,"Trachea, bronchus, lung cancers",2015,40.99163857
Switzerland,CHE,"Trachea, bronchus, lung cancers",2019,40.95624195
Switzerland,CHE,Trachoma,2000,0
Switzerland,CHE,Trachoma,2005,0
Switzerland,CHE,Trachoma,2010,0
Switzerland,CHE,Trachoma,2015,0
Switzerland,CHE,Trachoma,2019,0
Switzerland,CHE,Trichomoniasis,2000,0
Switzerland,CHE,Trichomoniasis,2005,0
Switzerland,CHE,Trichomoniasis,2010,0
Switzerland,CHE,Trichomoniasis,2015,0
Switzerland,CHE,Trichomoniasis,2019,0
Switzerland,CHE,Trichuriasis,2000,0
Switzerland,CHE,Trichuriasis,2005,0
Switzerland,CHE,Trichuriasis,2010,0
Switzerland,CHE,Trichuriasis,2015,0
Switzerland,CHE,Trichuriasis,2019,0
Switzerland,CHE,Tuberculosis,2000,0.643374389
Switzerland,CHE,Tuberculosis,2005,0.397330691
Switzerland,CHE,Tuberculosis,2010,0.363474695
Switzerland,CHE,Tuberculosis,2015,0.202806729
Switzerland,CHE,Tuberculosis,2019,0.248707475
Switzerland,CHE,Uncorrected refractive errors,2000,0
Switzerland,CHE,Uncorrected refractive errors,2005,0
Switzerland,CHE,Uncorrected refractive errors,2010,0
Switzerland,CHE,Uncorrected refractive errors,2015,0
Switzerland,CHE,Uncorrected refractive errors,2019,0
Switzerland,CHE,Upper respiratory infections,2000,0.996175126
Switzerland,CHE,Upper respiratory infections,2005,0.569610907
Switzerland,CHE,Upper respiratory infections,2010,0.056225308
Switzerland,CHE,Upper respiratory infections,2015,0.11921396
Switzerland,CHE,Upper respiratory infections,2019,0.12125903
Switzerland,CHE,Urolithiasis,2000,0
Switzerland,CHE,Urolithiasis,2005,0
Switzerland,CHE,Urolithiasis,2010,0
Switzerland,CHE,Urolithiasis,2015,0
Switzerland,CHE,Urolithiasis,2019,0
Switzerland,CHE,Vitamin A deficiency,2000,0
Switzerland,CHE,Vitamin A deficiency,2005,0
Switzerland,CHE,Vitamin A deficiency,2010,0
Switzerland,CHE,Vitamin A deficiency,2015,0
Switzerland,CHE,Vitamin A deficiency,2019,0
Switzerland,CHE,Whooping cough,2000,0
Switzerland,CHE,Whooping cough,2005,0
Switzerland,CHE,Whooping cough,2010,0.000498394
Switzerland,CHE,Whooping cough,2015,0.002090282
Switzerland,CHE,Whooping cough,2019,0
Switzerland,CHE,Yellow fever,2000,0
Switzerland,CHE,Yellow fever,2005,0
Switzerland,CHE,Yellow fever,2010,0
Switzerland,CHE,Yellow fever,2015,0
Switzerland,CHE,Yellow fever,2019,0
Thailand,THA,Acute hepatitis A,2000,0.039648325
Thailand,THA,Acute hepatitis A,2005,0.023702983
Thailand,THA,Acute hepatitis A,2010,0.002865511
Thailand,THA,Acute hepatitis A,2015,0.00375048
Thailand,THA,Acute hepatitis A,2019,0.003732566
Thailand,THA,Acute hepatitis B,2000,0.248640789
Thailand,THA,Acute hepatitis B,2005,0.2948067
Thailand,THA,Acute hepatitis B,2010,0.278475407
Thailand,THA,Acute hepatitis B,2015,0.218823886
Thailand,THA,Acute hepatitis B,2019,0.221768216
Thailand,THA,Acute hepatitis C,2000,0.020864322
Thailand,THA,Acute hepatitis C,2005,0.010794799
Thailand,THA,Acute hepatitis C,2010,0.002162827
Thailand,THA,Acute hepatitis C,2015,0.000901235
Thailand,THA,Acute hepatitis C,2019,0.001166646
Thailand,THA,Acute hepatitis E,2000,0.00058237
Thailand,THA,Acute hepatitis E,2005,0
Thailand,THA,Acute hepatitis E,2010,0
Thailand,THA,Acute hepatitis E,2015,0
Thailand,THA,Acute hepatitis E,2019,0
Thailand,THA,African trypanosomiasis,2000,0
Thailand,THA,African trypanosomiasis,2005,0
Thailand,THA,African trypanosomiasis,2010,0
Thailand,THA,African trypanosomiasis,2015,0
Thailand,THA,African trypanosomiasis,2019,0
Thailand,THA,Alcohol use disorders,2000,1.1383204
Thailand,THA,Alcohol use disorders,2005,0.806206904
Thailand,THA,Alcohol use disorders,2010,0.709201652
Thailand,THA,Alcohol use disorders,2015,0.750086496
Thailand,THA,Alcohol use disorders,2019,0.789134344
Thailand,THA,Alzheimer disease and other dementias,2000,13.58061121
Thailand,THA,Alzheimer disease and other dementias,2005,16.33825401
Thailand,THA,Alzheimer disease and other dementias,2010,20.22356846
Thailand,THA,Alzheimer disease and other dementias,2015,26.50792876
Thailand,THA,Alzheimer disease and other dementias,2019,32.81390812
Thailand,THA,Anxiety disorders,2000,0
Thailand,THA,Anxiety disorders,2005,0
Thailand,THA,Anxiety disorders,2010,0
Thailand,THA,Anxiety disorders,2015,0
Thailand,THA,Anxiety disorders,2019,0
Thailand,THA,Appendicitis,2000,0.246729136
Thailand,THA,Appendicitis,2005,0.179604776
Thailand,THA,Appendicitis,2010,0.153108511
Thailand,THA,Appendicitis,2015,0.15838852
Thailand,THA,Appendicitis,2019,0.162741644
Thailand,THA,Ascariasis,2000,0.002078127
Thailand,THA,Ascariasis,2005,0.000465703
Thailand,THA,Ascariasis,2010,0.000615724
Thailand,THA,Ascariasis,2015,0.000901235
Thailand,THA,Ascariasis,2019,0.001166646
Thailand,THA,Asthma,2000,6.971043532
Thailand,THA,Asthma,2005,5.835116488
Thailand,THA,Asthma,2010,5.433839734
Thailand,THA,Asthma,2015,5.479502268
Thailand,THA,Asthma,2019,6.008725836
Thailand,THA,Autism and Asperger syndrome,2000,0
Thailand,THA,Autism and Asperger syndrome,2005,0
Thailand,THA,Autism and Asperger syndrome,2010,0
Thailand,THA,Autism and Asperger syndrome,2015,0
Thailand,THA,Autism and Asperger syndrome,2019,0
Thailand,THA,Back and neck pain,2000,0
Thailand,THA,Back and neck pain,2005,0
Thailand,THA,Back and neck pain,2010,0
Thailand,THA,Back and neck pain,2015,0
Thailand,THA,Back and neck pain,2019,0
Thailand,THA,Benign prostatic hyperplasia,2000,0
Thailand,THA,Benign prostatic hyperplasia,2005,0
Thailand,THA,Benign prostatic hyperplasia,2010,0
Thailand,THA,Benign prostatic hyperplasia,2015,0
Thailand,THA,Benign prostatic hyperplasia,2019,0
Thailand,THA,Bipolar disorder,2000,0
Thailand,THA,Bipolar disorder,2005,0
Thailand,THA,Bipolar disorder,2010,0
Thailand,THA,Bipolar disorder,2015,0
Thailand,THA,Bipolar disorder,2019,0
Thailand,THA,Bladder cancer,2000,2.798550081
Thailand,THA,Bladder cancer,2005,2.289240067
Thailand,THA,Bladder cancer,2010,2.14694873
Thailand,THA,Bladder cancer,2015,2.249801733
Thailand,THA,Bladder cancer,2019,2.582498861
Thailand,THA,Brain and nervous system cancers,2000,2.200938987
Thailand,THA,Brain and nervous system cancers,2005,2.342786669
Thailand,THA,Brain and nervous system cancers,2010,2.527562322
Thailand,THA,Brain and nervous system cancers,2015,2.600627809
Thailand,THA,Brain and nervous system cancers,2019,2.734563393
Thailand,THA,Breast cancer,2000,7.28892293
Thailand,THA,Breast cancer,2005,9.39770856
Thailand,THA,Breast cancer,2010,8.683579947
Thailand,THA,Breast cancer,2015,8.049349947
Thailand,THA,Breast cancer,2019,8.697787306
Thailand,THA,"Cardiomyopathy, myocarditis, endocarditis",2000,3.542976923
Thailand,THA,"Cardiomyopathy, myocarditis, endocarditis",2005,3.300938835
Thailand,THA,"Cardiomyopathy, myocarditis, endocarditis",2010,3.219564107
Thailand,THA,"Cardiomyopathy, myocarditis, endocarditis",2015,3.628737684
Thailand,THA,"Cardiomyopathy, myocarditis, endocarditis",2019,4.13189029
Thailand,THA,Cataracts,2000,0
Thailand,THA,Cataracts,2005,0
Thailand,THA,Cataracts,2010,0
Thailand,THA,Cataracts,2015,0
Thailand,THA,Cataracts,2019,0
Thailand,THA,Cervix uteri cancer,2000,10.58717414
Thailand,THA,Cervix uteri cancer,2005,8.741943831
Thailand,THA,Cervix uteri cancer,2010,7.823814286
Thailand,THA,Cervix uteri cancer,2015,7.046297614
Thailand,THA,Cervix uteri cancer,2019,7.338243664
Thailand,THA,Chagas disease,2000,0
Thailand,THA,Chagas disease,2005,0
Thailand,THA,Chagas disease,2010,0
Thailand,THA,Chagas disease,2015,0
Thailand,THA,Chagas disease,2019,0
Thailand,THA,Childhood behavioural disorders,2000,0
Thailand,THA,Childhood behavioural disorders,2005,0
Thailand,THA,Childhood behavioural disorders,2010,0
Thailand,THA,Childhood behavioural disorders,2015,0
Thailand,THA,Childhood behavioural disorders,2019,0
Thailand,THA,Chlamydia,2000,0.001435095
Thailand,THA,Chlamydia,2005,0.001003978
Thailand,THA,Chlamydia,2010,0.000949682
Thailand,THA,Chlamydia,2015,0.001295071
Thailand,THA,Chlamydia,2019,0.001604293
Thailand,THA,Chronic obstructive pulmonary disease,2000,30.63333024
Thailand,THA,Chronic obstructive pulmonary disease,2005,28.04078734
Thailand,THA,Chronic obstructive pulmonary disease,2010,26.38141739
Thailand,THA,Chronic obstructive pulmonary disease,2015,24.47819681
Thailand,THA,Chronic obstructive pulmonary disease,2019,27.96367234
Thailand,THA,Cirrhosis of the liver,2000,17.46675919
Thailand,THA,Cirrhosis of the liver,2005,17.86777946
Thailand,THA,Cirrhosis of the liver,2010,19.70761019
Thailand,THA,Cirrhosis of the liver,2015,23.26117663
Thailand,THA,Cirrhosis of the liver,2019,25.26953114
Thailand,THA,Collective violence and legal intervention,2000,0.026836519
Thailand,THA,Collective violence and legal intervention,2005,0.981335894
Thailand,THA,Collective violence and legal intervention,2010,0.901911302
Thailand,THA,Collective violence and legal intervention,2015,0.277778244
Thailand,THA,Collective violence and legal intervention,2019,0.143268682
Thailand,THA,Colon and rectum cancers,2000,11.08122703
Thailand,THA,Colon and rectum cancers,2005,11.06708408
Thailand,THA,Colon and rectum cancers,2010,11.58663126
Thailand,THA,Colon and rectum cancers,2015,12.24786846
Thailand,THA,Colon and rectum cancers,2019,14.22483063
Thailand,THA,Congenital anomalies,2000,6.94995467
Thailand,THA,Congenital anomalies,2005,5.542618229
Thailand,THA,Congenital anomalies,2010,4.602545164
Thailand,THA,Congenital anomalies,2015,3.725677129
Thailand,THA,Congenital anomalies,2019,3.018819966
Thailand,THA,Corpus uteri cancer,2000,1.052469128
Thailand,THA,Corpus uteri cancer,2005,1.017855673
Thailand,THA,Corpus uteri cancer,2010,1.050427189
Thailand,THA,Corpus uteri cancer,2015,1.115432092
Thailand,THA,Corpus uteri cancer,2019,1.239875999
Thailand,THA,Cysticercosis,2000,0.000886033
Thailand,THA,Cysticercosis,2005,0
Thailand,THA,Cysticercosis,2010,0
Thailand,THA,Cysticercosis,2015,0
Thailand,THA,Cysticercosis,2019,0
Thailand,THA,Dengue,2000,0.345646825
Thailand,THA,Dengue,2005,0.288214185
Thailand,THA,Dengue,2010,0.276678242
Thailand,THA,Dengue,2015,0.252774403
Thailand,THA,Dengue,2019,0.236112516
Thailand,THA,Depressive disorders,2000,0
Thailand,THA,Depressive disorders,2005,0
Thailand,THA,Depressive disorders,2010,0
Thailand,THA,Depressive disorders,2015,0
Thailand,THA,Depressive disorders,2019,0
Thailand,THA,Diabetes mellitus,2000,19.31754958
Thailand,THA,Diabetes mellitus,2005,16.86446624
Thailand,THA,Diabetes mellitus,2010,17.45712626
Thailand,THA,Diabetes mellitus,2015,22.65220193
Thailand,THA,Diabetes mellitus,2019,26.96941442
Thailand,THA,Diarrhoeal diseases,2000,10.43358622
Thailand,THA,Diarrhoeal diseases,2005,8.869121381
Thailand,THA,Diarrhoeal diseases,2010,8.642421257
Thailand,THA,Diarrhoeal diseases,2015,9.296969431
Thailand,THA,Diarrhoeal diseases,2019,9.856935038
Thailand,THA,Diphtheria,2000,0
Thailand,THA,Diphtheria,2005,0
Thailand,THA,Diphtheria,2010,0
Thailand,THA,Diphtheria,2015,0
Thailand,THA,Diphtheria,2019,0
Thailand,THA,Drowning,2000,7.012920048
Thailand,THA,Drowning,2005,5.793659169
Thailand,THA,Drowning,2010,5.765468185
Thailand,THA,Drowning,2015,5.502860519
Thailand,THA,Drowning,2019,5.680766806
Thailand,THA,Drug use disorders,2000,0.9769246
Thailand,THA,Drug use disorders,2005,0.632600126
Thailand,THA,Drug use disorders,2010,0.92526973
Thailand,THA,Drug use disorders,2015,1.05681584
Thailand,THA,Drug use disorders,2019,1.13457511
Thailand,THA,Eating disorders,2000,0
Thailand,THA,Eating disorders,2005,0
Thailand,THA,Eating disorders,2010,0
Thailand,THA,Eating disorders,2015,0
Thailand,THA,Eating disorders,2019,0
Thailand,THA,Echinococcosis,2000,0.024509611
Thailand,THA,Echinococcosis,2005,0.012989416
Thailand,THA,Echinococcosis,2010,0.006199195
Thailand,THA,Echinococcosis,2015,0.002163783
Thailand,THA,Echinococcosis,2019,0.000726312
Thailand,THA,Encephalitis,2000,1.06422811
Thailand,THA,Encephalitis,2005,0.959831949
Thailand,THA,Encephalitis,2010,0.902025306
Thailand,THA,Encephalitis,2015,0.961638567
Thailand,THA,Encephalitis,2019,1.038544704
Thailand,THA,Epilepsy,2000,0.53793626
Thailand,THA,Epilepsy,2005,0.624878565
Thailand,THA,Epilepsy,2010,0.819146911
Thailand,THA,Epilepsy,2015,0.957841153
Thailand,THA,Epilepsy,2019,0.985806977
Thailand,THA,Exposure to mechanical forces,2000,1.605860499
Thailand,THA,Exposure to mechanical forces,2005,1.39323037
Thailand,THA,Exposure to mechanical forces,2010,0.990881545
Thailand,THA,Exposure to mechanical forces,2015,0.877095308
Thailand,THA,Exposure to mechanical forces,2019,0.917769391
Thailand,THA,Falls,2000,6.374114609
Thailand,THA,Falls,2005,6.702164692
Thailand,THA,Falls,2010,6.402386367
Thailand,THA,Falls,2015,7.002279702
Thailand,THA,Falls,2019,7.764500114
Thailand,THA,"Fire, heat and hot substances",2000,0.817119066
Thailand,THA,"Fire, heat and hot substances",2005,0.746493069
Thailand,THA,"Fire, heat and hot substances",2010,0.792128759
Thailand,THA,"Fire, heat and hot substances",2015,0.833949604
Thailand,THA,"Fire, heat and hot substances",2019,0.895405911
Thailand,THA,Food-bourne trematodes,2000,0
Thailand,THA,Food-bourne trematodes,2005,0
Thailand,THA,Food-bourne trematodes,2010,0
Thailand,THA,Food-bourne trematodes,2015,0
Thailand,THA,Food-bourne trematodes,2019,0
Thailand,THA,Gallbladder and biliary diseases,2000,2.513350919
Thailand,THA,Gallbladder and biliary diseases,2005,2.733160045
Thailand,THA,Gallbladder and biliary diseases,2010,3.097730591
Thailand,THA,Gallbladder and biliary diseases,2015,3.771732348
Thailand,THA,Gallbladder and biliary diseases,2019,4.478920569
Thailand,THA,Gallbladder and biliary tract cancer,2000,6.55614658
Thailand,THA,Gallbladder and biliary tract cancer,2005,7.113546092
Thailand,THA,Gallbladder and biliary tract cancer,2010,8.537115803
Thailand,THA,Gallbladder and biliary tract cancer,2015,10.06622886
Thailand,THA,Gallbladder and biliary tract cancer,2019,11.26043868
Thailand,THA,Gastritis and duodenitis,2000,0.089550149
Thailand,THA,Gastritis and duodenitis,2005,0.122216947
Thailand,THA,Gastritis and duodenitis,2010,0.203841361
Thailand,THA,Gastritis and duodenitis,2015,0.266821123
Thailand,THA,Gastritis and duodenitis,2019,0.313406542
Thailand,THA,Genital herpes,2000,0
Thailand,THA,Genital herpes,2005,0
Thailand,THA,Genital herpes,2010,0
Thailand,THA,Genital herpes,2015,0
Thailand,THA,Genital herpes,2019,0
Thailand,THA,Glaucoma,2000,0
Thailand,THA,Glaucoma,2005,0
Thailand,THA,Glaucoma,2010,0
Thailand,THA,Glaucoma,2015,0
Thailand,THA,Glaucoma,2019,0
Thailand,THA,Gonorrhoea,2000,0.014960504
Thailand,THA,Gonorrhoea,2005,0.007364402
Thailand,THA,Gonorrhoea,2010,0.006635275
Thailand,THA,Gonorrhoea,2015,0.007800143
Thailand,THA,Gonorrhoea,2019,0.008444679
Thailand,THA,Gout,2000,0
Thailand,THA,Gout,2005,0
Thailand,THA,Gout,2010,0
Thailand,THA,Gout,2015,0
Thailand,THA,Gout,2019,0
Thailand,THA,Gynecological diseases,2000,0.057764983
Thailand,THA,Gynecological diseases,2005,0.055634179
Thailand,THA,Gynecological diseases,2010,0.051876012
Thailand,THA,Gynecological diseases,2015,0.048693817
Thailand,THA,Gynecological diseases,2019,0.056625883
Thailand,THA,HIV/AIDS,2000,85.8212056
Thailand,THA,HIV/AIDS,2005,60.75377297
Thailand,THA,HIV/AIDS,2010,34.7051052
Thailand,THA,HIV/AIDS,2015,28.04133964
Thailand,THA,HIV/AIDS,2019,19.99594145
Thailand,THA,Hookworm disease,2000,0
Thailand,THA,Hookworm disease,2005,0
Thailand,THA,Hookworm disease,2010,0
Thailand,THA,Hookworm disease,2015,0
Thailand,THA,Hookworm disease,2019,0
Thailand,THA,Hypertensive heart disease,2000,1.781232388
Thailand,THA,Hypertensive heart disease,2005,1.77838733
Thailand,THA,Hypertensive heart disease,2010,1.934277684
Thailand,THA,Hypertensive heart disease,2015,2.579612159
Thailand,THA,Hypertensive heart disease,2019,3.12602859
Thailand,THA,Idiopathic intellectual disability,2000,0
Thailand,THA,Idiopathic intellectual disability,2005,0
Thailand,THA,Idiopathic intellectual disability,2010,0
Thailand,THA,Idiopathic intellectual disability,2015,0
Thailand,THA,Idiopathic intellectual disability,2019,0
Thailand,THA,Infertility,2000,0
Thailand,THA,Infertility,2005,0
Thailand,THA,Infertility,2010,0
Thailand,THA,Infertility,2015,0
Thailand,THA,Infertility,2019,0
Thailand,THA,Inflammatory bowel disease,2000,0.111136939
Thailand,THA,Inflammatory bowel disease,2005,0.100543829
Thailand,THA,Inflammatory bowel disease,2010,0.099127358
Thailand,THA,Inflammatory bowel disease,2015,0.122410932
Thailand,THA,Inflammatory bowel disease,2019,0.147780296
Thailand,THA,Interpersonal violence,2000,9.629384562
Thailand,THA,Interpersonal violence,2005,9.586712914
Thailand,THA,Interpersonal violence,2010,8.03914112
Thailand,THA,Interpersonal violence,2015,5.204391338
Thailand,THA,Interpersonal violence,2019,4.250978763
Thailand,THA,Iodine deficiency,2000,0
Thailand,THA,Iodine deficiency,2005,0
Thailand,THA,Iodine deficiency,2010,0
Thailand,THA,Iodine deficiency,2015,0
Thailand,THA,Iodine deficiency,2019,0
Thailand,THA,Iron-deficiency anaemia,2000,0
Thailand,THA,Iron-deficiency anaemia,2005,0
Thailand,THA,Iron-deficiency anaemia,2010,0
Thailand,THA,Iron-deficiency anaemia,2015,0
Thailand,THA,Iron-deficiency anaemia,2019,0
Thailand,THA,Ischaemic heart disease,2000,55.56525731
Thailand,THA,Ischaemic heart disease,2005,55.63865413
Thailand,THA,Ischaemic heart disease,2010,56.30585541
Thailand,THA,Ischaemic heart disease,2015,61.29541734
Thailand,THA,Ischaemic heart disease,2019,73.6809944
Thailand,THA,Kidney cancer,2000,0.895151727
Thailand,THA,Kidney cancer,2005,0.866046714
Thailand,THA,Kidney cancer,2010,0.906072574
Thailand,THA,Kidney cancer,2015,1.036486081
Thailand,THA,Kidney cancer,2019,1.228987314
Thailand,THA,Kidney diseases,2000,21.7242118
Thailand,THA,Kidney diseases,2005,22.51921389
Thailand,THA,Kidney diseases,2010,26.88194597
Thailand,THA,Kidney diseases,2015,32.88300164
Thailand,THA,Kidney diseases,2019,38.51489827
Thailand,THA,Larynx cancer,2000,1.266013352
Thailand,THA,Larynx cancer,2005,1.100615649
Thailand,THA,Larynx cancer,2010,1.132656065
Thailand,THA,Larynx cancer,2015,1.182275992
Thailand,THA,Larynx cancer,2019,1.289171733
Thailand,THA,Leishmaniasis,2000,0
Thailand,THA,Leishmaniasis,2005,0
Thailand,THA,Leishmaniasis,2010,0
Thailand,THA,Leishmaniasis,2015,0
Thailand,THA,Leishmaniasis,2019,0
Thailand,THA,Leprosy,2000,0
Thailand,THA,Leprosy,2005,0
Thailand,THA,Leprosy,2010,0
Thailand,THA,Leprosy,2015,0
Thailand,THA,Leprosy,2019,0
Thailand,THA,Leukaemia,2000,5.176713016
Thailand,THA,Leukaemia,2005,5.22017459
Thailand,THA,Leukaemia,2010,5.508583556
Thailand,THA,Leukaemia,2015,5.363053324
Thailand,THA,Leukaemia,2019,5.606125895
Thailand,THA,Liver cancer,2000,19.96894635
Thailand,THA,Liver cancer,2005,23.36079379
Thailand,THA,Liver cancer,2010,28.56188143
Thailand,THA,Liver cancer,2015,31.0669426
Thailand,THA,Liver cancer,2019,34.30330752
Thailand,THA,Lower respiratory infections,2000,17.81587133
Thailand,THA,Lower respiratory infections,2005,20.69269673
Thailand,THA,Lower respiratory infections,2010,27.98640448
Thailand,THA,Lower respiratory infections,2015,38.8533784
Thailand,THA,Lower respiratory infections,2019,44.93052209
Thailand,THA,Lymphatic filariasis,2000,0
Thailand,THA,Lymphatic filariasis,2005,0
Thailand,THA,Lymphatic filariasis,2010,0
Thailand,THA,Lymphatic filariasis,2015,0
Thailand,THA,Lymphatic filariasis,2019,0
Thailand,THA,"Lymphomas, multiple myeloma",2000,4.537475897
Thailand,THA,"Lymphomas, multiple myeloma",2005,4.643966941
Thailand,THA,"Lymphomas, multiple myeloma",2010,5.087261122
Thailand,THA,"Lymphomas, multiple myeloma",2015,5.682786514
Thailand,THA,"Lymphomas, multiple myeloma",2019,6.527602517
Thailand,THA,Macular degeneration,2000,0
Thailand,THA,Macular degeneration,2005,0
Thailand,THA,Macular degeneration,2010,0
Thailand,THA,Macular degeneration,2015,0
Thailand,THA,Macular degeneration,2019,0
Thailand,THA,Malaria,2000,0.967623921
Thailand,THA,Malaria,2005,0.234652647
Thailand,THA,Malaria,2010,0.117692254
Thailand,THA,Malaria,2015,0.03812326
Thailand,THA,Malaria,2019,0.001020539
Thailand,THA,Maternal conditions,2000,0.563846364
Thailand,THA,Maternal conditions,2005,0.397359507
Thailand,THA,Maternal conditions,2010,0.335920596
Thailand,THA,Maternal conditions,2015,0.315536065
Thailand,THA,Maternal conditions,2019,0.327497343
Thailand,THA,Measles,2000,0.099808277
Thailand,THA,Measles,2005,0.105416581
Thailand,THA,Measles,2010,0.075889436
Thailand,THA,Measles,2015,0.020974864
Thailand,THA,Measles,2019,0.080893637
Thailand,THA,Melanoma and other skin cancers,2000,1.761558034
Thailand,THA,Melanoma and other skin cancers,2005,1.55607511
Thailand,THA,Melanoma and other skin cancers,2010,1.47340247
Thailand,THA,Melanoma and other skin cancers,2015,1.478935043
Thailand,THA,Melanoma and other skin cancers,2019,1.624434745
Thailand,THA,Meningitis,2000,1.644037741
Thailand,THA,Meningitis,2005,1.568641351
Thailand,THA,Meningitis,2010,1.340396771
Thailand,THA,Meningitis,2015,1.298805381
Thailand,THA,Meningitis,2019,1.332439445
Thailand,THA,Mesothelioma,2000,0.091003373
Thailand,THA,Mesothelioma,2005,0.055870682
Thailand,THA,Mesothelioma,2010,0.038604061
Thailand,THA,Mesothelioma,2015,0.03712721
Thailand,THA,Mesothelioma,2019,0.042040989
Thailand,THA,Migraine,2000,0
Thailand,THA,Migraine,2005,0
Thailand,THA,Migraine,2010,0
Thailand,THA,Migraine,2015,0
Thailand,THA,Migraine,2019,0
Thailand,THA,Mouth and oropharynx cancers,2000,6.024636081
Thailand,THA,Mouth and oropharynx cancers,2005,5.867591215
Thailand,THA,Mouth and oropharynx cancers,2010,6.178162094
Thailand,THA,Mouth and oropharynx cancers,2015,6.537988979
Thailand,THA,Mouth and oropharynx cancers,2019,7.129790641
Thailand,THA,Multiple sclerosis,2000,0.12121449
Thailand,THA,Multiple sclerosis,2005,0.086313869
Thailand,THA,Multiple sclerosis,2010,0.091399259
Thailand,THA,Multiple sclerosis,2015,0.107321191
Thailand,THA,Multiple sclerosis,2019,0.12341865
Thailand,THA,Natural disasters,2000,0.164064294
Thailand,THA,Natural disasters,2005,0.109822735
Thailand,THA,Natural disasters,2010,0.429798512
Thailand,THA,Natural disasters,2015,0
Thailand,THA,Natural disasters,2019,0
Thailand,THA,Neonatal conditions,2000,13.00879549
Thailand,THA,Neonatal conditions,2005,9.041430417
Thailand,THA,Neonatal conditions,2010,6.646501072
Thailand,THA,Neonatal conditions,2015,4.922559609
Thailand,THA,Neonatal conditions,2019,3.84677326
Thailand,THA,Non-migraine headache,2000,0
Thailand,THA,Non-migraine headache,2005,0
Thailand,THA,Non-migraine headache,2010,0
Thailand,THA,Non-migraine headache,2015,0
Thailand,THA,Non-migraine headache,2019,0
Thailand,THA,Oesophagus cancer,2000,4.007718622
Thailand,THA,Oesophagus cancer,2005,3.620708236
Thailand,THA,Oesophagus cancer,2010,3.711151664
Thailand,THA,Oesophagus cancer,2015,4.067520024
Thailand,THA,Oesophagus cancer,2019,4.525142569
Thailand,THA,Onchocerciasis,2000,0
Thailand,THA,Onchocerciasis,2005,0
Thailand,THA,Onchocerciasis,2010,0
Thailand,THA,Onchocerciasis,2015,0
Thailand,THA,Onchocerciasis,2019,0
Thailand,THA,Oral conditions,2000,0
Thailand,THA,Oral conditions,2005,0
Thailand,THA,Oral conditions,2010,0
Thailand,THA,Oral conditions,2015,0
Thailand,THA,Oral conditions,2019,0
Thailand,THA,Osteoarthritis,2000,0
Thailand,THA,Osteoarthritis,2005,0
Thailand,THA,Osteoarthritis,2010,0
Thailand,THA,Osteoarthritis,2015,0
Thailand,THA,Osteoarthritis,2019,0
Thailand,THA,Other hearing loss,2000,0
Thailand,THA,Other hearing loss,2005,0
Thailand,THA,Other hearing loss,2010,0
Thailand,THA,Other hearing loss,2015,0
Thailand,THA,Other hearing loss,2019,0
Thailand,THA,Other vision loss,2000,0
Thailand,THA,Other vision loss,2005,0
Thailand,THA,Other vision loss,2010,0
Thailand,THA,Other vision loss,2015,0
Thailand,THA,Other vision loss,2019,0
Thailand,THA,Otitis media,2000,0.002800316
Thailand,THA,Otitis media,2005,0.006799
Thailand,THA,Otitis media,2010,0.006339789
Thailand,THA,Otitis media,2015,0.005822276
Thailand,THA,Otitis media,2019,0.004210814
Thailand,THA,Ovary cancer,2000,2.242231891
Thailand,THA,Ovary cancer,2005,2.301415802
Thailand,THA,Ovary cancer,2010,2.420029439
Thailand,THA,Ovary cancer,2015,2.581615747
Thailand,THA,Ovary cancer,2019,2.871856005
Thailand,THA,Pancreas cancer,2000,2.306045337
Thailand,THA,Pancreas cancer,2005,2.200416453
Thailand,THA,Pancreas cancer,2010,2.336655141
Thailand,THA,Pancreas cancer,2015,2.779636627
